dt,individual,canopy,period,condition,Obs#,Time,Date,configName,configAuthor,remark,Observation,...13,...14,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,month,day,instrument
2026-07-16T17:31:26Z,2,Lower,midday,recovery,7,10:31:26,2026-07-16,Auto gsw+F,LI-COR Default,NA,7,NA,NA,-0.066769,2.91753,-0.068333,-0.445348,3.811767,3.822447,4.362514,0.550746,43.146637,43.026085,49.242744,0.441786,7.5,PSF-00548_20260716103126_4c4,0,0,0,101.697922,458.951691,0.778413,0.5,0.8,1.214528,1,84.14,84.38,31.07,30.41,30.41,88.59,156.2,154.7,1,4,3.778,10:31:13,2026-07-16,-0.16,1,0.006,0.003,-9999,0.302,0.742,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,455.422638,25,-2.348991,454.001434,455.589905,-1.58847,2.51224,2.495764,1.655617,0.92701,0.214405,-0.007373,0.222853,0.110641,101.697922,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103126_4c4,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:31:35Z,2,Lower,midday,recovery,8,10:31:35,2026-07-16,Auto gsw+F,LI-COR Default,NA,8,NA,NA,-0.042034,2.919282,-0.042648,-0.292561,3.811023,3.818029,4.390596,0.579573,43.098595,43.019512,49.561836,0.441786,7.5,PSF-00548_20260716103135_d77,0,0,0,109.036446,481.167755,0.773392,0.5,0.8,1.471864,1,84.08,84.24,31.08,30.52,30.52,88.59,156.4,154.2,1.4,5,3.778,10:31:13,2026-07-16,-0.16,1,0.004,0.004,-9999,0.965,2.095,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,478.575104,25,-2.076275,475.740204,478.196259,-2.456055,2.512049,2.495681,1.657418,0.925941,0.214328,-0.006172,0.223899,0.111394,109.036446,2.27e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103135_d77,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:31:48Z,2,Lower,midday,recovery,9,10:31:48,2026-07-16,Auto gsw+F,LI-COR Default,NA,9,NA,NA,-0.041963,2.921641,-0.042574,-0.343121,3.819063,3.827264,4.499502,0.680439,43.203205,43.110634,50.791615,0.441786,7.5,PSF-00548_20260716103148_812,0,0,0,102.817657,441.736206,0.767242,0.5,0.8,0.692222,1,84.21,84.39,31.09,30.95,30.95,88.59,156.7,154.4,1.5,2,3.777,10:31:13,2026-07-16,-0.16,1,0.002,-0.002,-9999,0.41,0.845,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,441.736206,25,0.145448,440.871124,441.944366,-1.073242,2.512249,2.495847,1.659854,0.926258,0.214238,-0.001279,0.225404,0.109196,102.817657,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103148_812,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:32:14Z,2,Upper,midday,recovery,10,10:32:14,2026-07-16,Auto gsw+F,LI-COR Default,NA,10,NA,NA,-0.088215,2.920894,-0.090962,-0.626969,3.887151,3.902126,4.468729,0.581578,44.064686,43.895576,50.463032,0.441786,7.5,PSF-00548_20260716103214_b11,0,0,0,97.987892,428.257477,0.771194,0.5,0.8,2.465553,1,85.6,85.93,31.12,30.83,30.83,88.55,156.6,154.2,1.5,8,3.777,10:31:13,2026-07-16,-0.16,1,0.001,-0.002,-9999,-0.055,0.854,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,424.450623,25,-2.574436,424.117676,424.573029,-0.455353,2.514297,2.497699,1.659081,0.925897,0.214042,-0.002963,0.228637,0.114235,97.987892,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103214_b11,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:32:33Z,2,Upper,midday,recovery,11,10:32:33,2026-07-16,Auto gsw+F,LI-COR Default,NA,11,NA,NA,-0.068718,2.91912,-0.070375,-0.47849,3.923708,3.935147,4.497127,0.573419,44.441338,44.312153,50.788025,0.441786,7.5,PSF-00548_20260716103233_8c7,0,0,0,150.331741,517.776367,0.709659,0.5,0.8,4.109483,1,86.29,86.55,31.14,30.94,30.94,88.55,156.4,154.4,1.2,14,3.777,10:31:13,2026-07-16,-0.16,1,-0,-0.001,-9999,3.252,4.939,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,517.541199,25,-0.389074,514.8078,517.219543,-2.411743,2.515121,2.498631,1.657251,0.926422,0.213859,-0.001917,0.231017,0.119929,150.331741,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103233_8c7,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:32:59Z,2,Upper,midday,recovery,12,10:32:59,2026-07-16,Auto gsw+F,LI-COR Default,NA,12,NA,NA,0.23879,2.918642,0.220731,1.011897,4.005029,3.980854,4.391687,0.386658,44.959805,45.232845,49.599766,0.441786,7.5,PSF-00548_20260716103259_5bc,0,0,0,100.350739,429.471771,0.766339,0.5,0.8,3.227926,1,87.91,87.38,31.17,30.53,30.53,88.54,156.3,154.5,1.1,11,3.774,10:31:13,2026-07-16,-0.16,1,0.003,0.001,0.016,0.06,0.17,0.199,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,428.023346,25,-0.916325,428.276184,428.16037,0.115814,2.516225,2.500794,1.656759,0.926668,0.213563,-0.007189,0.234199,0.116463,100.350739,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103259_5bc,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:33:38Z,3,Lower,midday,recovery,13,10:33:38,2026-07-16,Auto gsw+F,LI-COR Default,NA,13,NA,NA,0.068244,2.918857,0.066684,0.471357,3.840042,3.828759,4.436719,0.596677,43.237286,43.364697,50.102833,0.441786,7.5,PSF-00548_20260716103338_51e,0,0,0,105.231285,463.32077,0.772876,0.5,0.8,1.573103,1,84.07,83.82,31.22,30.71,30.71,88.55,156.3,154.5,1.2,5,3.773,10:31:13,2026-07-16,-0.16,1,-0.001,0,-0.009,0.35,0.645,1.526,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,463.15741,25,-0.258171,462.424988,462.951294,-0.526306,2.511454,2.495629,1.656981,0.926643,0.213189,-0.005629,0.238977,0.111684,105.231285,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103338_51e,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:33:52Z,3,Lower,midday,recovery,14,10:33:52,2026-07-16,Auto gsw+F,LI-COR Default,NA,14,NA,NA,0.039158,2.919614,0.03864,0.288573,3.838149,3.831245,4.468457,0.630308,43.265976,43.343937,50.461956,0.441786,7.5,PSF-00548_20260716103352_cc7,0,0,0,133.3741,503.149506,0.734922,0.5,0.8,0.92773,1,83.96,83.81,31.23,30.83,30.83,88.55,156.4,154.3,1.4,3,3.773,10:31:13,2026-07-16,-0.16,1,-0.002,0.002,-0.013,-0.576,-1.636,-2.226,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,503.149506,25,0.930869,500.948669,504.48175,-3.533081,2.511425,2.495473,1.65776,0.926078,0.213062,-0.004347,0.240513,0.109987,133.3741,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103352_cc7,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:34:04Z,3,Lower,midday,recovery,15,10:34:04,2026-07-16,Auto gsw+F,LI-COR Default,NA,15,NA,NA,0.007952,2.916893,0.00793,0.056942,3.843184,3.841819,4.449286,0.606102,43.383915,43.39933,50.243767,0.441786,7.5,PSF-00548_20260716103404_861,0,0,0,97.74971,459.118378,0.787093,0.5,0.8,2.714712,1,83.99,83.96,31.25,30.76,30.76,88.55,156.1,154.4,1.1,9,3.773,10:31:13,2026-07-16,-0.16,1,-0.003,0,-0.011,0.271,0.619,1.256,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,459.118378,25,0.603611,459.429504,459.982239,-0.552734,2.511632,2.495519,1.654964,0.926224,0.212935,-0.005407,0.241927,0.114788,97.74971,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103404_861,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:34:21Z,3,Upper,midday,recovery,16,10:34:21,2026-07-16,Auto gsw+F,LI-COR Default,NA,16,NA,NA,-0.049145,2.917754,-0.049987,-0.348764,3.911747,3.920094,4.500159,0.588413,44.274208,44.179932,50.825565,0.441786,7.5,PSF-00548_20260716103421_aad,0,0,0,115.8582,494.698334,0.7658,0.5,0.8,2.544854,1,85.36,85.54,31.28,30.96,30.96,88.54,156.2,154.5,1.1,8,3.771,10:31:13,2026-07-16,-0.16,1,0.002,0.002,-9999,0.737,1.468,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,491.249451,25,-3.010781,488.005035,490.389404,-2.384369,2.513731,2.497338,1.655847,0.926623,0.212705,-0.003399,0.24395,0.114511,115.8582,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103421_aad,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:34:35Z,3,Upper,midday,recovery,17,10:34:35,2026-07-16,Auto gsw+F,LI-COR Default,NA,17,NA,NA,-0.005057,2.918624,-0.005066,-0.033323,3.957121,3.957917,4.511695,0.554574,44.701519,44.692524,50.956005,0.441786,7.5,PSF-00548_20260716103435_914,0,0,0,114.45594,506.35437,0.773961,0.5,0.8,1.971152,1,86.23,86.25,31.3,31,31,88.54,156.3,154.4,1.2,6,3.772,10:31:13,2026-07-16,-0.16,1,0.005,0.003,-0.01,0.659,1.338,2.996,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,501.927856,25,-3.450762,499.086853,501.415741,-2.328888,2.514674,2.498506,1.656741,0.926283,0.212507,-0.00315,0.245541,0.112807,114.45594,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103435_914,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:34:51Z,3,Upper,midday,recovery,18,10:34:51,2026-07-16,Auto gsw+F,LI-COR Default,NA,18,NA,NA,-0.030507,2.920186,-0.030829,-0.194343,3.977118,3.981758,4.508528,0.53141,44.970013,44.917622,50.919369,0.441786,7.5,PSF-00548_20260716103451_e86,0,0,0,101.363541,439.051178,0.76913,0.5,0.8,8.068114,1,86.53,86.63,31.33,30.99,30.99,88.54,156.5,154.3,1.4,26,3.771,10:31:13,2026-07-16,-0.16,1,0.002,-0.005,-9999,0.645,0.993,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,438.062683,25,-0.647245,438.416718,438.124847,0.29187,2.515177,2.4989,1.658349,0.926031,0.212274,-0.003623,0.247311,0.130247,101.363541,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103451_e86,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:36:03Z,4,Lower,midday,recovery,19,10:36:03,2026-07-16,Auto gsw+F,LI-COR Default,NA,19,NA,NA,0.004408,2.920219,0.004401,0.033568,3.878798,3.877995,4.522258,0.64346,43.788979,43.798038,51.063766,0.441786,7.5,PSF-00548_20260716103603_23f,0,0,0,113.33728,511.21048,0.778296,0.5,0.8,1.455717,1,83.88,83.86,31.43,31.04,31.04,88.56,156.5,154.5,1.3,5,3.769,10:31:13,2026-07-16,-0.16,1,0.003,0.004,0.016,0.676,1.42,2.815,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,503.94415299999997,25,-5.712484,499.683746,503.034943,-3.351196,2.511434,2.495313,1.658384,0.926462,0.211381,-0.004261,0.255695,0.111322,113.33728,2.23e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103603_23f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:36:12Z,4,Lower,midday,recovery,20,10:36:12,2026-07-16,Auto gsw+F,LI-COR Default,NA,20,NA,NA,0.012898,2.920381,0.012841,0.091873,3.870813,3.868617,4.474636,0.603823,43.679382,43.704178,50.521759,0.441786,7.5,PSF-00548_20260716103612_856,0,0,0,107.809067,507.80661,0.787697,0.5,0.8,1.543993,1,83.65,83.6,31.45,30.86,30.86,88.57,156.5,154.4,1.4,5,3.769,10:31:13,2026-07-16,-0.16,1,-0,-0.002,-9999,1.198,2.571,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,502.653137,25,-4.192549,498.62265,501.806366,-3.183716,2.511081,2.495,1.658551,0.926271,0.211278,-0.006582,0.256696,0.111519,107.809067,2.29e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103612_856,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:36:24Z,4,Lower,midday,recovery,21,10:36:24,2026-07-16,Auto gsw+F,LI-COR Default,NA,21,NA,NA,-0.003201,2.921988,-0.003204,-0.02382,3.895647,3.896216,4.522747,0.6271,43.992847,43.986427,51.067116,0.441786,7.5,PSF-00548_20260716103624_c7f,0,0,0,123.435616,529.359558,0.766821,0.5,0.8,1.877402,1,84.11,84.12,31.46,31.04,31.04,88.56,156.7,154.3,1.5,6,3.768,10:31:13,2026-07-16,-0.16,1,0.004,0.004,0.012,1.096,2.746,5.057,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,523.97345,25,-4.716163,519.218811,522.609924,-3.391113,2.511768,2.49561,1.660214,0.926178,0.211143,-0.004577,0.258042,0.112591,123.435616,2.24e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103624_c7f,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:36:55Z,4,Upper,midday,recovery,22,10:36:55,2026-07-16,Auto gsw+F,LI-COR Default,NA,22,NA,NA,-0.00662,2.919244,-0.006635,-0.038669,4.021704,4.022627,4.512864,0.49116,45.429798,45.419373,50.966328,0.441786,7.5,PSF-00548_20260716103655_a42,0,0,0,108.676315,445.793304,0.756218,0.5,0.8,9.328474,1,86.58,86.6,31.51,31.01,31.01,88.55,156.4,154.4,1.3,31,3.728,10:31:13,2026-07-16,-0.16,1,0.005,0.005,-9999,0.011,-0.034,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,442.545898,25,-2.101729,443.061951,442.78537,0.276581,2.515076,2.498918,1.657379,0.926404,0.210728,-0.005617,0.261529,0.1343,108.676315,2.28e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103655_a42,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-16T17:37:12Z,4,Upper,midday,recovery,23,10:37:12,2026-07-16,Auto gsw+F,LI-COR Default,NA,23,NA,NA,0.069067,2.919342,0.06747,0.367828,4.045066,4.036287,4.504487,0.459421,45.584194,45.683342,50.871853,0.441786,7.5,PSF-00548_20260716103712_7db,0,0,0,104.659439,443.986816,0.764274,0.5,0.8,10.62602,1,86.94,86.75,31.54,30.97,30.97,88.55,156.4,154.4,1.3,35,3.767,10:31:13,2026-07-16,-0.16,1,-0.001,0.001,-9999,0.307,0.77,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,443.190704,25,-0.563612,443.427795,443.180206,0.247589,2.515263,2.499388,1.657479,0.926395,0.210481,-0.006352,0.263395,0.137742,104.659439,2.26e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260716103712_7db,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,16,PSA-00618
2026-07-20T12:50:55Z,1,Lower,early,recovery,1,05:50:55,2026-07-20,Auto gsw+F,LI-COR Default,NA,1,NA,NA,-0.037398,2.081696,-0.038082,-0.244841,2.978167,2.988474,3.527083,0.548916,33.718246,33.601959,39.79525,0.441786,7.5,PSF-00548_20260720055055_696,0,0,0,117.151024,525.520203,0.777076,0.5,0.8,0.188481,1,83.26,83.55,26.99,26.75,26.75,88.63,89.9,88.9,1,1,3.895,05:50:42,2026-07-20,-0.46,1,0.002,0.001,0.014,1.485,2.687,4.317,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,525.520203,25,4.70889,525.147583,532.259399,-7.111816,2.512449,2.496093,1.141684,0.774698,0.251964,-0.002263,0.053066,0.107748,117.151024,2.2e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055055_696,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
2026-07-20T12:51:12Z,1,Lower,early,recovery,2,05:51:12,2026-07-20,Auto gsw+F,LI-COR Default,NA,2,NA,NA,-0.035153,2.06285,-0.035763,-0.223922,3.004823,3.014362,3.53928,0.534458,34.010536,33.902901,39.933098,0.441786,7.5,PSF-00548_20260720055112_b31,0,0,0,113.815781,507.74826,0.775842,0.5,0.8,0.311645,1,83.93,84.2,27,26.81,26.81,88.63,88.8,88.1,0.7,1,3.892,05:50:42,2026-07-20,-0.46,1,0.002,0.003,0.01,1.542,2.836,4.541,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,507.74826,25,6.417908,508.664124,516.93335,-8.269226,2.513306,2.496976,1.133905,0.772969,0.251813,-0.001772,0.055292,0.108097,113.815781,2.22e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055112_b31,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
2026-07-20T12:51:23Z,1,Lower,early,recovery,3,05:51:23,2026-07-20,Auto gsw+F,LI-COR Default,NA,3,NA,NA,-0.025494,2.071166,-0.025812,-0.157241,3.014096,3.020758,3.53407,0.519974,34.082214,34.00705,39.873741,0.441786,7.5,PSF-00548_20260720055123_382,0,0,0,116.72258,521.957886,0.776375,0.5,0.8,0.22473,1,84.16,84.34,27.01,26.78,26.78,88.63,89.3,88.9,0.4,1,3.892,05:50:42,2026-07-20,-0.46,1,0,0.003,0.011,1.246,2.487,4.479,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,521.957886,25,6.239734,522.532227,530.888,-8.355774,2.513492,2.497269,1.137326,0.774631,0.25174,-0.002138,0.056712,0.107851,116.72258,2.21e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055123_382,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
2026-07-20T12:51:52Z,1,Upper,early,recovery,4,05:51:52,2026-07-20,Auto gsw+F,LI-COR Default,NA,4,NA,NA,-0.030667,2.101778,-0.031121,-0.19196,3.036312,3.044281,3.562536,0.526224,34.355175,34.265247,40.203762,0.441786,7.5,PSF-00548_20260720055152_83d,0,0,0,215.917831,543.905518,0.603023,0.5,0.8,0.103046,1,84.68,84.9,27.03,26.92,26.92,88.61,91.1,90.3,0.8,0,3.884,05:50:42,2026-07-20,-0.46,1,0.001,-0.001,0,1.915,4.18,10.199,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,543.905518,25,1.432666,540.378235,545.955933,-5.577698,2.514228,2.497955,1.15008,0.777643,0.251543,-8.2e-4,0.060626,0.10759,215.917831,2.21e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055152_83d,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
2026-07-20T12:52:02Z,1,Upper,early,recovery,5,05:52:02,2026-07-20,Auto gsw+F,LI-COR Default,NA,5,NA,NA,-0.033358,2.108703,-0.033894,-0.194477,3.04337,3.051406,3.532937,0.489568,34.435486,34.344791,39.869621,0.441786,7.5,PSF-00548_20260720055202_5e2,0,0,0,135.706543,568.100098,0.761122,0.5,0.8,0.099318,1,84.83,85.06,27.04,26.78,26.78,88.61,91.5,91.1,0.4,0,3.891,05:50:42,2026-07-20,-0.46,1,-0.001,-0.001,0.017,1.403,3.29,6.201,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,568.100098,25,4.337997,566.618774,574.308472,-7.689697,2.514432,2.498157,1.153001,0.779308,0.251457,-0.002521,0.061917,0.107502,135.706543,2.22e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055202_5e2,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
2026-07-20T12:52:19Z,1,Upper,early,recovery,6,05:52:19,2026-07-20,Auto gsw+F,LI-COR Default,NA,6,NA,NA,-0.022065,2.129871,-0.022296,-0.127902,3.050151,3.055364,3.539577,0.48942600000000003,34.480057,34.421227,39.944447,0.441786,7.5,PSF-00548_20260720055219_814,0,0,0,242.331146,677.473083,0.642301,0.5,0.8,0.084022,1,84.95,85.09,27.05,26.81,26.81,88.61,92.7,92.2,0.6,0,3.89,05:50:42,2026-07-20,-0.46,1,-0.001,0.001,0.012,0.369,1.198,7.106,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,677.473083,25,3.148957,675.427429,681.979797,-6.552368,2.514476,2.498305,1.162013,0.781747,0.251309,-0.002328,0.06416,0.107502,242.331146,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055219_814,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
2026-07-20T12:53:38Z,2,Lower,early,recovery,7,05:53:38,2026-07-20,Auto gsw+F,LI-COR Default,NA,7,NA,NA,0.022397,2.208851,0.022172,0.123441,3.100553,3.095775,3.575114,0.474561,34.949806,35.003742,40.361309,0.441786,7.5,PSF-00548_20260720055338_b67,0,0,0,193.958755,521.586304,0.628137,0.5,0.8,0.326592,1,85.7,85.57,27.18,26.98,26.98,88.58,97.6,96.9,0.7,1,3.887,05:53:14,2026-07-20,-0.11,1,-0,0.004,0,2.168,4.157,10.475,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-5,standard,0,mpf,7000,500,5,2,300,300,300,521.586304,25,2.792608,519.012817,525.583008,-6.57019,2.51507,2.498817,1.196806,0.791962,0.250029,-0.001867,0.074542,0.108357,193.958755,2.25e-4,2.389264,-6.4e-5,1,2.373994,-5e-5,1,0.600671,0.600225,0.107215,0,PSF-00548_20260720055338_b67,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20Z,MEASUREMENT_END,7,20,PSA-00618
