TIMESTAMP,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,VPD_1m,VPD_3m,VPD_7m,VPD_13m
1/24/2022 17:30,5.89,9.9,14.71, ,59.5,35.81,31.03,40.991218,85.7,82.7,76.94,69.57,27.43,28.43,28.75,30.24,0.52,0.67,0.91,1.31
1/24/2022 17:45,5.071,8.35,12.85, ,59.4,39.21,33.11,5.979881,85.7,81.8,77.12,69.92,26.95,28.12,28.08,29.82,0.51,0.69,0.87,1.26
1/24/2022 18:00,4.109,6.59,10.6, ,59.4,43.87,36.46,-3.224978,85.7,80.5,77.76,69.86,26.26,27.69,27.27,28.74,0.49,0.72,0.81,1.19
1/24/2022 18:15,3.103,4.76,8.24, ,59.6,46.83,40.31,-5.197448,85,80.2,77.93,73.47,25.81,27.05,26.54,27.03,0.5,0.71,0.77,0.95
1/24/2022 18:30,2.402,3.56,6.51, ,59.5,49.44,42.77,-4.539958,82.6,79.77,74.43,74,26.02,26.88,26.99,26.54,0.59,0.72,0.91,0.9
1/24/2022 18:45,1.786,2.52,4.98, ,59.7,51.18,  ,-4.375585,80.6,78.18,72.28,72.41,26.22,26.92,27.2,26.66,0.66,0.77,1,0.96
1/24/2022 19:00,1.329,1.89,3.69, ,60,52,  ,-4.211213,79.39,77.14,70.64,70.65,26.3,26.98,27.36,26.83,0.71,0.81,1.07,1.04
1/24/2022 19:15,1.024,1.41,2.89, ,59.8,52.95,  ,-4.70433,78.4,76,69.47,69.75,26.38,27.06,27.47,26.85,0.74,0.86,1.12,1.07
1/24/2022 19:30,0.672,0.82,2.01, ,59.7,55.56,  ,-5.033075,77.9,75.33,68.9,69.36,26.44,27.1,27.53,26.88,0.76,0.88,1.14,1.08
1/24/2022 19:45,0.412,0.44,1.3, ,59.7,57.06,  ,-4.539958,77.36,74.46,68.34,68.97,26.52,27.17,27.57,26.84,0.78,0.92,1.17,1.1
1/24/2022 20:00,0.255,0.11,0.98, ,59.7,57.71,  ,-4.539958,76.94,74.04,67.9,68.78,26.52,27.19,27.63,26.85,0.8,0.94,1.19,1.1
1/24/2022 20:15,0.114,0,0.49, ,59.6,57.81,  ,-4.375585,77.03,73.72,67.61,68.41,26.52,27.19,27.65,26.89,0.8,0.95,1.2,1.12
1/24/2022 20:30,-0.027,-0.26,0.16, ,59.7,  ,  ,-4.539958,76.28,73.19,67.35,67.97,26.54,27.17,27.63,26.96,0.82,0.97,1.21,1.14
1/24/2022 20:45,-0.101,-0.37,-0.04, ,59.7,  ,  ,-4.539958,76.31,72.8,67.01,67.48,26.49,27.19,27.61,27.01,0.82,0.98,1.22,1.16
1/24/2022 21:00,-0.22,-0.54,-0.37, ,59.5,  ,  ,-4.539958,75.75,72.26,66.61,66.66,26.44,27.17,27.58,27.08,0.84,1,1.23,1.19
1/24/2022 21:15,-0.208,-0.54,-0.32, ,59.7,  ,  ,-4.539958,75.23,71.87,65.99,65.9,26.41,27.11,27.56,27.09,0.85,1.01,1.25,1.22
1/24/2022 21:30,-0.246,-0.59,-0.43, ,59.8,  ,  ,-4.539958,74.93,71.64,65.35,65.24,26.4,27,27.58,27.08,0.86,1.01,1.28,1.25
1/24/2022 21:45,-0.278,-0.66,-0.49, ,59.5,  ,  ,-4.70433,74.5,70.94,64.8,64.81,26.41,27.04,27.58,27.07,0.88,1.04,1.3,1.26
1/24/2022 22:00,-0.274,-0.6,-0.54, ,59.7,  ,  ,-4.375585,74.29,70.36,64.24,64.68,26.41,27.1,27.6,27.03,0.89,1.06,1.32,1.26
1/24/2022 22:15,-0.244,-0.59,-0.42, ,60,  ,  ,-4.211213,73.82,70.02,63.83,63.81,26.39,27.1,27.62,27.11,0.9,1.08,1.34,1.3
1/24/2022 22:30,-0.257,-0.53,-0.54, ,59.6,  ,  ,-4.70433,73.34,69.76,63.36,63.9,26.45,27.07,27.67,27.07,0.92,1.08,1.36,1.29
1/24/2022 22:45,-0.312,-0.65,-0.65, ,59.6,  ,  ,-4.539958,72.99,69.79,63.02,63.32,26.44,27.06,27.72,27.09,0.93,1.08,1.38,1.31
1/24/2022 23:00,-0.208,-0.54,-0.32, ,59.8,  ,  ,-4.539958,73.53,69.38,62.76,63.23,26.44,27.1,27.74,27.13,0.91,1.1,1.39,1.32
1/24/2022 23:15,-0.263,-0.6,-0.49, ,59.8,  ,  ,-4.539958,72.42,68.49,62.05,62.61,26.48,27.18,27.78,27.12,0.95,1.14,1.42,1.34
1/24/2022 23:30,-0.297,-0.59,-0.65, ,59.6,  ,  ,-4.539958,72.42,68.65,62.38,63.32,26.48,27.17,27.74,26.97,0.95,1.13,1.4,1.31
1/24/2022 23:45,-0.25,-0.55,-0.49, ,59.7,  ,  ,-4.70433,72.56,69.07,62.81,63.66,26.54,27.18,27.74,27.05,0.95,1.11,1.38,1.3
1/25/2022 0:00,-0.249,-0.6,-0.43, ,59.5,  ,  ,-4.70433,72.33,68.77,62.32,63.13,26.55,27.21,27.81,27.07,0.96,1.13,1.41,1.32
1/25/2022 0:15,-0.197,-0.7,-0.1, ,59.7,65.31,  ,-5.033075,73.33,69.57,63.58,64.67,26.55,27.24,27.75,26.85,0.93,1.1,1.36,1.25
1/25/2022 0:30,-0.437,-0.89,-0.93, ,59.6,67.73,  ,-4.539958,80.4,77.51,70.97,70.02,25.92,26.81,27.02,26.54,0.66,0.79,1.04,1.04
1/25/2022 0:45,-0.422,-0.79,-0.97, ,59.8,63.57,  ,-4.868703,86,83,72.46,71.26,24.94,25.83,26.91,26.55,0.44,0.57,0.98,1
1/25/2022 1:00,-0.483,-1,-1.01, ,59.7,63.06,  ,-4.375585,84.4,82.5,70.43,69.86,25.26,25.84,27.43,26.97,0.5,0.58,1.08,1.07
1/25/2022 1:15,-0.471,-0.93,-1.03, ,59.8,64.74,  ,-4.868703,82.6,80.8,69.8,69.22,25.72,26.13,27.55,27.03,0.58,0.65,1.11,1.1
1/25/2022 1:30,-0.719,-1.21,-1.8, ,60.1,65.55,  ,-4.70433,84.9,83.9,73.74,72.24,25.5,25.98,26.98,26.68,0.49,0.54,0.94,0.97
1/25/2022 1:45,-0.712,-1.17,-1.81, ,60.1,63.28,  ,-4.539958,88.4,85.7,73.26,72.31,24.81,25.61,27.06,26.67,0.36,0.47,0.96,0.97
1/25/2022 2:00,-0.72,-1.22,-1.79, ,59.8,63.83,  ,-4.539958,86.6,84.4,71.15,71.01,25.08,25.8,27.5,26.94,0.43,0.52,1.06,1.03
1/25/2022 2:15,-0.76,-1.4,-1.77, ,59.7,66.36,  ,-4.539958,84.6,82.7,70.66,70.22,25.53,26.04,27.55,27,0.5,0.58,1.08,1.06
1/25/2022 2:30,-0.902,-1.54,-2.23, ,59.7,65.53,  ,-5.197448,86,84.9,74.29,72.71,25.31,25.85,26.99,26.65,0.45,0.5,0.92,0.95
1/25/2022 2:45,-0.877,-1.45,-2.22, ,59.8,  ,  ,-4.539958,88.4,86.3,73.45,72.5,24.82,25.54,27.06,26.66,0.36,0.45,0.95,0.96
1/25/2022 3:00,-0.898,-1.57,-2.18, ,60.2,  ,  ,-4.375585,86.5,84.8,71.39,70.94,25.13,25.72,27.43,27.01,0.43,0.5,1.05,1.04
1/25/2022 3:15,-0.917,-1.61,-2.22, ,59.8,  ,  ,-4.211213,84.2,82.7,70.06,69.64,25.48,26.02,27.64,27.19,0.51,0.58,1.11,1.09
1/25/2022 3:30,-0.833,-1.49,-1.99, ,60.1,  ,  ,-4.539958,82.4,81,69.24,69.12,25.74,26.25,27.76,27.23,0.58,0.65,1.15,1.12
1/25/2022 3:45,-0.847,-1.44,-2.1, ,60.1,  ,  ,-4.211213,81.6,80.2,68.48,68.23,25.86,26.35,27.83,27.41,0.61,0.68,1.18,1.16
1/25/2022 4:00,-0.778,-1.38,-1.87, ,60.2,  ,  ,-4.868703,80.7,79.65,68.09,67.66,25.97,26.41,27.91,27.48,0.65,0.7,1.2,1.19
1/25/2022 4:15,-0.755,-1.38,-1.77, ,60.2,  ,  ,-4.868703,79.58,78.84,67.52,66.99,26.1,26.47,27.93,27.53,0.69,0.73,1.22,1.21
1/25/2022 4:30,-0.674,-1.13,-1.69, ,59.6,  ,  ,-4.539958,78.94,78.27,67.25,66.84,26.22,26.54,27.93,27.54,0.72,0.75,1.23,1.22
1/25/2022 4:45,-0.655,-1.22,-1.51, ,59.6,  ,  ,-4.539958,78.24,78.04,66.84,66.41,26.28,26.52,27.95,27.57,0.74,0.76,1.25,1.24
1/25/2022 5:00,-0.619,-1.07,-1.52, ,60,  ,  ,-4.70433,77.88,77.55,66.55,66.32,26.34,26.56,27.99,27.51,0.76,0.78,1.26,1.24
1/25/2022 5:15,-0.639,-1.14,-1.53, ,60.2,  ,  ,-4.539958,77.32,76.85,66.23,66.07,26.33,26.6,28.01,27.51,0.78,0.81,1.28,1.25
1/25/2022 5:30,-0.609,-1.03,-1.52, ,60.1,  ,  ,-4.70433,76.93,76.46,65.95,65.72,26.36,26.63,27.97,27.49,0.79,0.82,1.28,1.26
1/25/2022 5:45,-0.646,-1.27,-1.42, ,59.8,  ,  ,-4.70433,76.72,75.94,65.66,65.68,26.4,26.64,28,27.4,0.8,0.84,1.3,1.25
1/25/2022 6:00,-0.594,-1.19,-1.28, ,60.1,64.59,  ,-4.868703,76.03,75.06,65.4,65.55,26.41,26.74,27.99,27.38,0.83,0.88,1.31,1.26
1/25/2022 6:15,-0.543,-1.11,-1.15, ,60,  ,  ,-4.868703,75.53,74.49,65.2,65.66,26.45,26.79,27.99,27.33,0.84,0.9,1.31,1.25
1/25/2022 6:30,-0.473,-1.04,-0.92, ,60.2,  ,  ,-4.70433,75.47,74.1,65.03,64.89,26.45,26.81,27.97,27.51,0.85,0.91,1.32,1.29
1/25/2022 6:45,-0.379,-0.87,-0.7, ,60,  ,  ,-4.868703,75.26,73.74,64.83,64.59,26.43,26.87,27.99,27.53,0.85,0.93,1.33,1.3
1/25/2022 7:00,-0.431,-0.93,-0.86, ,60.2,  ,  ,-4.539958,74.65,73.12,64.78,64.66,26.52,26.94,27.98,27.48,0.88,0.95,1.33,1.3
1/25/2022 7:15,-0.376,-0.81,-0.75, ,60,  ,  ,-2.896233,74.78,73.02,65.11,64.54,26.51,27.05,28.02,27.6,0.87,0.96,1.32,1.31
1/25/2022 7:30,-0.338,-0.76,-0.64, ,60.1,  ,  ,4.664901,75.65,73.08,65.88,63.52,26.43,27.22,27.97,27.99,0.84,0.97,1.29,1.38
1/25/2022 7:45,-0.223,-0.6,-0.32, ,59.8,  ,  ,15.842229,76.19,73.31,66.45,63.89,26.36,27.25,27.89,27.99,0.82,0.97,1.26,1.36
1/25/2022 8:00,-0.155,-0.53,-0.1, ,59.8,  ,  ,45.922392,76.41,73.66,66.91,64.17,26.39,27.26,27.84,28,0.81,0.95,1.24,1.35
1/25/2022 8:15,-0.142,-0.48,-0.1, ,59.8,  ,  ,122.355593,77.23,74.82,67.81,64.96,26.49,27.31,27.9,28.14,0.79,0.91,1.21,1.34
1/25/2022 8:30,-0.053,-0.32,0.11, ,60.1,  ,  ,97.370977,77.97,75.33,68.85,66,26.68,27.59,28.08,28.33,0.77,0.91,1.18,1.31
1/25/2022 8:45,0.022,-0.21,0.32, ,60.1,  ,  ,102.137778,77.81,76.34,70.26,67.68,27.16,27.81,28.26,28.41,0.8,0.88,1.14,1.25
1/25/2022 9:00,0.161,-0.1,0.8, ,60.1,  ,  ,177.091627,79.15,78.19,71.85,69.61,27.33,27.94,28.52,28.54,0.76,0.82,1.1,1.19
1/25/2022 9:15,0.413,0.39,1.36, ,59.6,  ,  ,148.655189,78.23,77.69,71.86,70.68,27.69,28.35,28.8,28.67,0.81,0.86,1.11,1.15
1/25/2022 9:30,0.581,0.55,1.91, ,59.8,  ,  ,169.694866,77.54,76.58,70.46,68.96,27.77,28.52,28.94,29.01,0.84,0.91,1.18,1.24
1/25/2022 9:45,0.782,0.87,2.43, ,60,  ,  ,188.762073,78.04,77.16,70.46,69.7,27.85,28.59,29.04,29.04,0.82,0.89,1.19,1.22
1/25/2022 10:00,0.922,1.2,2.68, ,59.6,  ,  ,196.323207,78.88,78.01,71.21,71.25,27.9,28.74,29.2,29.05,0.79,0.87,1.17,1.15
1/25/2022 10:15,1.069,1.35,3.15, ,60,  ,  ,208.48677,79.93,79.03,71.92,71.6,27.98,28.88,29.41,29.32,0.76,0.83,1.15,1.16
1/25/2022 10:30,1.215,1.61,3.5, ,59.5,  ,  ,265.688391,80.6,79.26,71.81,71.4,28.05,29.02,29.66,29.57,0.74,0.83,1.17,1.18
1/25/2022 10:45,1.369,1.78,3.98, ,60,  ,  ,219.335353,80.7,79.35,71.32,71.15,28.18,29.18,29.99,29.86,0.74,0.84,1.22,1.21
1/25/2022 11:00,1.595,2.22,4.48, ,60,  ,  ,258.29163,80.7,79.01,71.39,70.38,28.34,29.35,30.05,30.12,0.74,0.86,1.22,1.27
1/25/2022 11:15,1.339,1.8,3.83, ,60,  ,  ,243.991224,79.58,78.06,72.54,71.83,28.32,29.34,30.11,30.26,0.79,0.9,1.17,1.21
1/25/2022 11:30,1.173,1.56,3.37, ,59.7,  ,  ,275.715112,80.8,80,75.42,74.8,27.82,28.86,29.98,30.24,0.72,0.79,1.04,1.08
1/25/2022 11:45,0.896,1.16,2.61, ,60.3,  ,  ,500.576658,82.2,82.1,76.79,76.55,27.59,28.51,29.85,30.16,0.66,0.7,0.98,1
1/25/2022 12:00,0.608,0.61,1.96, ,59.7,  ,  ,420.198518,83.4,83.6,75.34,77.83,27.55,28.46,30.51,30.29,0.61,0.64,1.08,0.96
1/25/2022 12:15,0.616,0.67,1.93, ,60.1,  ,  ,354.6139,83.7,84.4,71.47,77.17,27.51,28.5,31.52,30.42,0.6,0.61,1.32,0.99
1/25/2022 12:30,0.798,1,2.36, ,60,  ,  ,387.81714,84.1,84.3,72.03,77,27.49,28.46,31.24,30.4,0.58,0.61,1.27,1
1/25/2022 12:45,1.333,1.83,3.77, ,59.8,  ,  ,699.138608,84.3,85.2,75.31,77.27,27.54,28.49,30.56,30.44,0.58,0.58,1.08,0.99
1/25/2022 13:00,1.854,2.69,5.09, ,59.7,  ,  ,779.023631,84.9,85.4,77.86,77.68,27.53,28.52,30.16,30.57,0.56,0.57,0.95,0.98
1/25/2022 13:15,2.761,4.17,7.4, ,59.8,47.17,39.83,358.887584,84.9,86.2,79.29,77.12,27.58,28.59,29.98,30.77,0.56,0.54,0.88,1.01
1/25/2022 13:30,3.729,5.85,9.76, ,59.6,42.94,36.34,385.022808,85.2,85.9,79.63,76.11,27.58,28.6,29.93,31.06,0.55,0.55,0.86,1.08
1/25/2022 13:45,4.914,8.17,12.37, ,59.8,38.51,33.4,730.040633,85.2,86.3,79.72,75.06,27.62,28.67,29.99,31.46,0.55,0.54,0.86,1.15
1/25/2022 14:00,5.457,9.19,13.61, ,59.6,37.01,32.13,357.572605,85.4,87.2,80,74.1,27.65,28.84,30.17,32.08,0.54,0.51,0.86,1.24
1/25/2022 14:15,5.819,9.94,14.36, ,59.6,36.07,31.89,287.385558,85.8,87.1,80.2,72.82,27.75,28.97,30.33,32.53,0.53,0.52,0.86,1.33
1/25/2022 14:30,6.136,10.54,15.08, ,60.1,36.03,32.13,639.471399,85.6,86.4,79.77,71.48,27.72,28.96,30.33,32.58,0.54,0.54,0.87,1.4
1/25/2022 14:45,6.443,10.93,15.98, ,59.6,35.57,32.27,311.383939,85,85,78.38,70.73,27.66,28.83,30.28,32.4,0.56,0.59,0.93,1.42
1/25/2022 15:00,6.521,11.05,16.19, ,59.8,35.31,32.3,238.073815,84.9,84.8,77.47,69.78,27.57,28.68,30.14,32.32,0.56,0.6,0.96,1.46
1/25/2022 15:15,6.154,10.53,15.17, ,59.8,34.28,31.89,151.778266,86.5,85.5,77.41,70.33,27.53,28.55,29.94,32.06,0.5,0.57,0.96,1.42
1/25/2022 15:30,6.246,10.72,15.36, ,59.7,33.99,32.32,361.681916,88.7,88.4,79.73,71.08,27.72,28.68,29.85,32.12,0.42,0.46,0.85,1.38
1/25/2022 15:45,6.385,11.07,15.58, ,59.5,34.54,32.97,242.3475,88.9,88.8,80.4,71.52,27.88,28.81,29.91,32.12,0.42,0.44,0.83,1.36
1/25/2022 16:00,6.526,11.21,16.04, ,59.8,34.62,33.3,163.448712,87.6,87.5,78.42,70.87,27.96,28.9,30,31.92,0.47,0.5,0.92,1.38
1/25/2022 16:15,6.5,11.15,15.99, ,59.6,34.83,33.64,163.284339,86.7,86.4,77.16,71.31,27.94,28.88,29.94,31.54,0.5,0.54,0.97,1.33
1/25/2022 16:30,6.587,11.2,16.31, ,59.8,34.64,33.47,153.915108,86.2,85.9,76.8,72.24,27.92,28.8,29.83,31.13,0.52,0.56,0.97,1.26
1/25/2022 16:45,6.54,11.21,16.1, ,59.7,34.4,33.09,96.713487,86.1,85.3,76.68,73.04,27.86,28.68,29.78,30.77,0.52,0.58,0.98,1.2
1/25/2022 17:00,6.629,11.38,16.3, ,59.7,34.83,32.39,73.372595,85.8,85.1,77.05,73.11,27.8,28.6,29.65,30.58,0.53,0.58,0.95,1.18
1/25/2022 17:15,6.378,10.8,15.84, ,59.7,35.69,31.41,50.031704,86.4,84.9,77.53,71.85,27.65,28.46,29.25,30.39,0.5,0.59,0.91,1.22
1/25/2022 17:30,5.657,9.43,14.21, ,59.8,38.03,32.13,43.621177,86.9,84.2,78.6,71.03,27.32,28.28,28.61,30.19,0.48,0.61,0.84,1.24
1/25/2022 17:45,4.76,7.71,12.2, ,59.7,41.43,34.19,7.787978,87.1,83.3,79.08,71.12,26.77,27.98,27.92,29.67,0.45,0.63,0.79,1.2
1/25/2022 18:00,3.699,5.73,9.76, ,59.6,45.95,37.92,-3.553723,87,82.1,79.08,71.27,26.15,27.53,27.23,28.62,0.44,0.66,0.76,1.13
1/25/2022 18:15,2.702,4,7.33, ,59.6,51.09,42.36,-4.375585,86.4,81.9,80.5,75.35,25.68,26.9,26.29,26.98,0.45,0.64,0.67,0.88
1/25/2022 18:30,1.985,2.71,5.63, ,59.6,54.39,45.95,-4.70433,86.2,82.1,81.3,78.16,25.27,26.35,25.75,25.89,0.44,0.61,0.62,0.73
1/25/2022 18:45,1.285,1.64,3.77, ,59.6,57.28,  ,-4.375585,86.1,82.8,81.9,78.84,24.93,25.92,25.51,25.39,0.44,0.58,0.59,0.69
1/25/2022 19:00,0.715,0.75,2.27, ,59.8,58.93,  ,-4.868703,85.7,83.1,81,77.92,24.8,25.64,25.45,25.32,0.45,0.56,0.62,0.71
1/25/2022 19:15,0.274,0.11,1.06, ,59.8,61.2,  ,-4.868703,85.1,82.9,80,76.6,24.7,25.53,25.35,25.38,0.46,0.56,0.65,0.76
1/25/2022 19:30,-0.03,-0.33,0.22, ,59.8,61.56,  ,-4.868703,84.4,82.5,79.44,75.74,24.67,25.46,25.27,25.3,0.48,0.57,0.66,0.78
1/25/2022 19:45,-0.296,-0.78,-0.44, ,59.8,63.09,  ,-4.70433,84.3,82.6,79.08,75.08,24.6,25.38,25.18,25.29,0.49,0.56,0.67,0.8
1/25/2022 20:00,-0.483,-0.95,-1.06, ,60.1,63.5,  ,-4.868703,84.9,82.7,78.38,74.42,24.54,25.26,25.12,25.27,0.47,0.56,0.69,0.82
1/25/2022 20:15,-0.672,-1.29,-1.51, ,60,64.76,  ,-4.868703,84.2,81.9,77.67,73.86,24.49,25.22,25.08,25.24,0.49,0.58,0.71,0.84
1/25/2022 20:30,-0.69,-1.27,-1.61, ,60.1,  ,  ,-4.539958,83.2,81.3,76.79,73.24,24.44,25.17,25.1,25.29,0.51,0.6,0.74,0.86
1/25/2022 20:45,-0.779,-1.43,-1.82, ,59.8,  ,  ,-4.70433,84.2,80.4,75.32,71.56,24.53,25.37,25.38,25.63,0.49,0.63,0.8,0.94
1/25/2022 21:00,-0.844,-1.54,-1.98, ,59.8,  ,  ,-4.868703,84.1,79.6,74.42,70.06,24.6,25.57,25.58,25.98,0.49,0.67,0.84,1.01
1/25/2022 21:15,-0.859,-1.49,-2.1, ,59.8,  ,  ,-4.70433,82.3,78.57,73.55,69.44,24.75,25.71,25.72,26.14,0.55,0.71,0.87,1.04
1/25/2022 21:30,-0.888,-1.55,-2.16, ,60,  ,  ,-4.70433,83,78.53,73.37,69.03,24.86,25.8,25.82,26.21,0.53,0.71,0.89,1.05
1/25/2022 21:45,-0.954,-1.72,-2.26, ,60.2,  ,  ,-5.033075,82,77.85,73.2,68.81,24.94,25.85,25.82,26.27,0.57,0.74,0.89,1.07
1/25/2022 22:00,-0.977,-1.71,-2.37, ,60.1,  ,  ,-4.868703,81.8,77.53,73.11,68.39,24.99,25.94,25.84,26.35,0.58,0.75,0.9,1.08
1/25/2022 22:15,-0.938,-1.6,-2.32, ,60.3,  ,  ,-4.539958,81.2,77.13,72.75,68.03,25.05,25.97,25.85,26.4,0.6,0.77,0.91,1.1
1/25/2022 22:30,-0.995,-1.83,-2.32, ,60.2,  ,  ,-4.868703,81.1,77.08,72.54,67.76,25.01,25.95,25.91,26.44,0.6,0.77,0.92,1.11
1/25/2022 22:45,-0.914,-1.55,-2.27, ,60,  ,  ,-4.539958,81,76.84,72.08,67.65,25.06,25.96,25.94,26.44,0.6,0.78,0.94,1.12
1/25/2022 23:00,-0.886,-1.55,-2.15, ,60,  ,  ,-4.375585,80.3,76.38,72,67.39,25.06,26.01,25.95,26.45,0.63,0.79,0.94,1.13
1/25/2022 23:15,-0.875,-1.5,-2.16, ,59.8,  ,  ,-4.539958,79.96,76.27,71.6,67.2,25.1,25.99,25.96,26.48,0.64,0.8,0.95,1.13
1/25/2022 23:30,-0.851,-1.56,-1.99, ,60.1,  ,  ,-4.868703,79.82,75.99,71.42,66.99,25.09,25.99,25.99,26.45,0.64,0.81,0.96,1.14
1/25/2022 23:45,-0.877,-1.56,-2.1, ,60.2,  ,  ,-4.375585,79.88,75.66,71,66.86,25.08,26.01,25.99,26.46,0.64,0.82,0.97,1.14
1/26/2022 0:00,-0.845,-1.49,-2.04, ,60,  ,  ,-4.539958,79.02,75.43,70.91,66.62,25.12,26.06,26,26.5,0.67,0.83,0.98,1.16
1/26/2022 0:15,-0.846,-1.55,-1.98, ,60.2,  ,  ,-4.70433,79.44,75.36,70.75,66.38,25.1,26.05,26.04,26.52,0.66,0.83,0.99,1.17
1/26/2022 0:30,-0.833,-1.44,-2.04, ,60,  ,  ,-4.868703,79.31,75.35,70.51,66.28,25.09,26.06,26.08,26.53,0.66,0.83,1,1.17
1/26/2022 0:45,-0.831,-1.49,-1.98, ,60,  ,  ,-4.539958,78.96,75.23,70.48,66,25.09,26.04,26.07,26.58,0.67,0.83,1,1.18
1/26/2022 1:00,-0.823,-1.45,-1.99, ,60.1,  ,  ,-4.539958,79.16,75.06,70.04,65.7,25.15,26.06,26.11,26.62,0.67,0.84,1.01,1.2
1/26/2022 1:15,-0.819,-1.44,-1.98, ,60,  ,  ,-4.375585,78.47,74.67,69.81,65.74,25.14,26.12,26.14,26.6,0.69,0.86,1.02,1.19
1/26/2022 1:30,-0.783,-1.39,-1.88, ,60.1,  ,  ,-4.375585,78.37,74.4,69.77,65.7,25.17,26.1,26.12,26.58,0.69,0.87,1.02,1.19
1/26/2022 1:45,-0.836,-1.5,-1.99, ,60.2,  ,  ,-4.70433,78.26,74.12,69.62,65.45,25.2,26.13,26.15,26.58,0.7,0.88,1.03,1.2
1/26/2022 2:00,-0.769,-1.39,-1.82, ,60,  ,  ,-4.70433,78.07,73.91,69.47,65.17,25.14,26.15,26.16,26.66,0.7,0.88,1.04,1.22
1/26/2022 2:15,-0.782,-1.44,-1.82, ,60,  ,  ,-5.033075,77.76,73.7,69.33,65.18,25.17,26.16,26.17,26.61,0.71,0.89,1.04,1.21
1/26/2022 2:30,-0.702,-1.27,-1.66, ,60,  ,  ,-5.197448,77.69,73.76,69.23,65.15,25.19,26.15,26.16,26.6,0.71,0.89,1.04,1.21
1/26/2022 2:45,-0.726,-1.33,-1.7, ,60.1,  ,  ,-4.539958,77.58,74.12,69.14,64.95,25.19,26.12,26.2,26.66,0.72,0.88,1.05,1.22
1/26/2022 3:00,-0.73,-1.39,-1.65, ,60.2,  ,  ,-4.375585,77.99,73.72,69.09,64.7,25.19,26.15,26.14,26.7,0.71,0.89,1.05,1.24
1/26/2022 3:15,-0.717,-1.33,-1.66, ,60.1,  ,  ,-4.211213,77.85,73.52,68.79,64.67,25.16,26.15,26.18,26.66,0.71,0.9,1.06,1.23
1/26/2022 3:30,-0.677,-1.28,-1.54, ,60.1,  ,  ,-4.70433,77.49,73.35,68.69,64.54,25.17,26.16,26.19,26.65,0.72,0.9,1.06,1.24
1/26/2022 3:45,-0.694,-1.34,-1.55, ,60.1,  ,  ,-4.70433,77.59,73.12,68.43,64.15,25.18,26.17,26.21,26.71,0.72,0.91,1.07,1.26
1/26/2022 4:00,-0.638,-1.22,-1.44, ,60.2,  ,  ,-4.539958,76.91,72.59,68.21,64.2,25.14,26.18,26.2,26.64,0.74,0.93,1.08,1.25
1/26/2022 4:15,-0.665,-1.28,-1.49, ,60.1,  ,  ,-4.04684,76.81,72.47,67.99,63.98,25.19,26.21,26.21,26.64,0.74,0.94,1.09,1.26
1/26/2022 4:30,-0.637,-1.17,-1.49, ,60,  ,  ,-4.375585,76.84,72.29,67.71,63.85,25.18,26.18,26.23,26.65,0.74,0.94,1.1,1.26
1/26/2022 4:45,-0.564,-1.07,-1.28, ,60.1,  ,  ,-4.539958,76.74,72.11,67.49,63.63,25.2,26.17,26.21,26.63,0.75,0.95,1.11,1.27
1/26/2022 5:00,-0.641,-1.23,-1.44, ,60.1,  ,  ,-4.70433,76.16,71.86,67.18,63.43,25.17,26.21,26.21,26.63,0.76,0.96,1.12,1.28
1/26/2022 5:15,-0.595,-1.16,-1.32, ,60.2,  ,  ,-4.70433,76.33,71.63,66.84,63.03,25.14,26.17,26.26,26.67,0.76,0.96,1.13,1.29
1/26/2022 5:30,-0.56,-1.12,-1.21, ,60.5,  ,  ,-4.539958,76.04,71.34,66.46,62.98,25.14,26.13,26.23,26.61,0.77,0.97,1.14,1.29
1/26/2022 5:45,-0.562,-1.12,-1.22, ,59.5,  ,  ,-4.70433,75.84,71.28,66.43,62.82,25.11,26.14,26.19,26.54,0.77,0.97,1.14,1.29
1/26/2022 6:00,-0.489,-0.94,-1.1, ,59.7,  ,  ,-4.539958,75.87,71.02,66.34,62.38,25.08,26.1,26.14,26.55,0.77,0.98,1.14,1.31
1/26/2022 6:15,-0.441,-0.95,-0.88, ,60.2,  ,  ,-4.70433,75.95,70.94,66.13,62.16,25.02,26.05,26.1,26.58,0.76,0.98,1.15,1.32
1/26/2022 6:30,-0.391,-0.9,-0.72, ,60.1,  ,  ,-4.539958,75.68,70.68,65.74,62,25.02,26.02,26.09,26.5,0.77,0.99,1.16,1.32
1/26/2022 6:45,-0.353,-0.85,-0.61, ,60,  ,  ,-5.033075,75.06,70.44,65.54,61.65,25,26,26.07,26.5,0.79,0.99,1.16,1.33
1/26/2022 7:00,-0.362,-0.84,-0.66, ,60.1,  ,  ,-4.70433,75.28,70.54,65.35,61.67,25.04,25.97,26.09,26.46,0.78,0.99,1.17,1.32
1/26/2022 7:15,-0.331,-0.77,-0.6, ,60.1,  ,  ,-2.403116,74.46,70.15,65.59,62.24,24.95,25.98,26.02,26.29,0.81,1,1.16,1.29
